symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
MULTIUSDT,-0.66000000,-5.627,11.65073469,11.73000000,11.07000000,4.84700000,11.07000000,15.85700000,11.09000000,172.83400000,11.73000000,12.18000000,10.98000000,133211.32400000,1552009.79318000,1676939640658,1677026040658,3791661,3799722,8062
STEEMUSDT,-0.00910000,-3.665,0.24015350,0.24840000,0.23920000,111.60000000,0.23890000,112.40000000,0.23930000,147.60000000,0.24830000,0.25030000,0.23170000,2141740.00000000,514346.36582000,1676939641493,1677026041493,2475295,2480465,5171
MOBUSDT,-0.12000000,-6.224,1.85225307,1.92500000,1.80800000,12.87000000,1.80400000,329.82000000,1.80800000,12.87000000,1.92800000,1.96300000,1.74900000,1507717.21000000,2792673.82686000,1676939643452,1677026043452,4527887,4544522,16636
NEXOUSDT,-0.01500000,-2.024,0.73577299,0.74100000,0.72600000,87.82000000,0.72400000,1901.45000000,0.72600000,2149.04000000,0.74100000,0.74900000,0.72400000,1248283.82000000,918453.52113000,1676939628919,1677026028919,4807520,4814015,6496
REIUSDT,-0.00370000,-8.506,0.04178187,0.04340000,0.03980000,793.60000000,0.03960000,54223.30000000,0.03980000,97663.00000000,0.04350000,0.04470000,0.03870000,140983367.20000000,5890548.04266000,1676939641637,1677026041637,3318065,3337995,19931
GALUSDT,-0.09300000,-3.964,2.31032012,2.34600000,2.25300000,246.69300000,2.25200000,235.89100000,2.25300000,648.42600000,2.34600000,2.43700000,2.17500000,3951387.70000000,9128970.49816000,1676939643892,1677026043892,21047227,21095363,48137
LDOUSDT,-0.16300000,-5.540,2.80777072,2.94100000,2.77900000,721.42000000,2.77800000,1069.10000000,2.78000000,1904.16000000,2.94200000,3.00600000,2.67600000,24812048.23000000,69666542.51092000,1676939644426,1677026044426,18361875,18535628,173754
EPXUSDT,0.00000900,2.290,0.00040641,0.00039200,0.00040200,194074.00000000,0.00040100,4633284.00000000,0.00040200,26496862.00000000,0.00039300,0.00042600,0.00038900,8526359741.00000000,3465172.27815900,1676939644711,1677026044711,3829805,3845255,15451
OPUSDT,-0.10100000,-3.864,2.53344488,2.61400000,2.51300000,238.22000000,2.51200000,226.84000000,2.51300000,5036.93000000,2.61400000,2.65200000,2.42600000,18778487.82000000,47574263.91190000,1676939645133,1677026045133,24937943,25046837,108895
LEVERUSDT,-0.00038400,-12.245,0.00292185,0.00313900,0.00275200,186280.00000000,0.00275000,140140.00000000,0.00275200,97377.00000000,0.00313600,0.00339900,0.00260000,8737550297.00000000,25529768.48529400,1676939645025,1677026045025,8945798,9051302,105505
STGUSDT,-0.08450000,-7.377,1.10617156,1.14490000,1.06090000,1440.80000000,1.06090000,90.00000000,1.06100000,349.00000000,1.14540000,1.16470000,1.05110000,14043699.30000000,15534740.75023000,1676939645354,1677026045354,9170320,9214786,44467
LUNCUSDT,-0.00000408,-2.405,0.00016748,0.00016958,0.00016557,119916.14000000,0.00016555,2600986.21000000,0.00016557,3810831.02000000,0.00016965,0.00017125,0.00016322,75539157455.57000000,12651401.52718539,1676939645222,1677026045222,22069970,22116120,46151
GMXUSDT,-1.39000000,-1.768,78.11970277,78.52000000,77.21000000,0.48300000,77.18000000,8.10700000,77.22000000,2.31700000,78.60000000,82.25000000,74.77000000,186113.15900000,14539104.66193000,1676939645065,1677026045065,3528144,3577030,48887
NEBLUSDT,-0.22000000,-11.122,1.84967693,1.98400000,1.75800000,25.20000000,1.75800000,303.10000000,1.76100000,26.40000000,1.97800000,2.00000000,1.69400000,1513340.80000000,2799191.56830000,1676939597834,1677025997834,1284938,1298578,13641
POLYXUSDT,-0.00280000,-1.335,0.20867430,0.20990000,0.20700000,3062.50000000,0.20690000,9342.80000000,0.20700000,265.50000000,0.20980000,0.21640000,0.20110000,7438389.90000000,1552200.84183000,1676939643172,1677026043172,1989093,1998637,9545
APTUSDT,-0.82560000,-5.834,13.65878379,14.15320000,13.32700000,1.92000000,13.33050000,7.86000000,13.33120000,62.19000000,14.15260000,14.20900000,13.04450000,4848044.28000000,66218388.60724000,1676939645936,1677026045936,25130086,25254457,124372
OSMOUSDT,-0.04600000,-4.279,1.05363861,1.07600000,1.02900000,85.05000000,1.02800000,665.24000000,1.02900000,1493.25000000,1.07500000,1.08900000,1.01300000,2542258.89000000,2678622.12433000,1676939615379,1677026015379,1657025,1671519,14495
HFTUSDT,-0.01530000,-1.984,0.77645051,0.77070000,0.75580000,4340.30000000,0.75570000,578.10000000,0.75580000,659.70000000,0.77110000,0.83700000,0.73130000,34671140.70000000,26920424.96281000,1676939647021,1677026047021,8091332,8211733,120402
PHBUSDT,-0.06350000,-4.100,1.49747508,1.55060000,1.48520000,9.00000000,1.48250000,448.00000000,1.48430000,202.00000000,1.54870000,1.70000000,1.38250000,17451484.00000000,26133162.34620000,1676939646270,1677026046270,2861389,2963139,101751
HOOKUSDT,-0.13000000,-4.954,2.57117533,2.62440000,2.49440000,83.50000000,2.49430000,18.50000000,2.49520000,84.30000000,2.62440000,2.73000000,2.43990000,15184395.20000000,39041742.36853000,1676939647021,1677026047021,12002906,12137493,134588
MAGICUSDT,0.04710000,2.624,1.91937756,1.79490000,1.84200000,18.30000000,1.84170000,410.30000000,1.84260000,109.80000000,1.79490000,2.04990000,1.74310000,33965084.70000000,65191821.22752000,1676939648324,1677026048324,6446469,6636894,190426
HIFIUSDT,-0.00830000,-1.592,0.53368530,0.52140000,0.51320000,893.90000000,0.51320000,2024.10000000,0.51400000,389.10000000,0.52150000,0.58500000,0.50000000,10305595.70000000,5499944.90898000,1676939647958,1677026047958,458474,485324,26851
RPLUSDT,-1.99000000,-3.990,48.26045934,49.88000000,47.89000000,24.25000000,47.87000000,6.26000000,47.91000000,3.29000000,49.88000000,50.38000000,46.70000000,63578.10000000,3068308.31010000,1676939636508,1677026036508,724360,738008,13649
PROSUSDT,-0.08300000,-10.640,0.72869637,0.77800000,0.69710000,69.00000000,0.69670000,478.00000000,0.69750000,121.00000000,0.78010000,0.82960000,0.67010000,8672749.00000000,6319800.74870000,1676939648642,1677026048642,295910,322201,26292
AGIXUSDT,0.01314000,3.322,0.43176350,0.39543000,0.40872000,35.00000000,0.40894000,377.00000000,0.40916000,367.00000000,0.39558000,0.47389000,0.38345000,123815243.00000000,53458902.27597000,1676939648811,1677026048811,231566,405965,174400
GNSUSDT,-0.28400000,-3.093,9.08632694,9.18300000,8.89900000,1.48000000,8.89800000,57.54000000,8.89900000,125.46000000,9.18300000,10.11400000,8.58100000,2047648.87000000,18605607.08318000,1676939637893,1677026037893,661254,710814,49561
